datetime;pid;processo;uso_de_cpu;uso_de_gpu;mac_address
2025-12-03 17:50:53;0;System Idle Process;77.1;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4;System;76.9;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;116;;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;160;Registry;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;664;smss.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;764;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;796;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1112;csrss.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1272;wininit.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1292;csrss.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1328;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1376;winlogon.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1412;services.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1440;LsaIso.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1448;lsass.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1504;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1588;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1616;fontdrvhost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1624;fontdrvhost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1716;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1728;WUDFHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1812;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1860;WUDFHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1940;dwm.exe;6.6;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;1960;cmd.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2036;msedgewebview2.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2056;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2184;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2228;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2236;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2260;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2268;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2280;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2436;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2472;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2488;vgtray.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2520;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2544;msedgewebview2.exe;0.9;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2684;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2744;Code.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2792;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2824;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2848;Code.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;2896;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3048;SearchFilterHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3068;RuntimeBroker.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3124;dllhost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3144;RuntimeBroker.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3164;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3232;python.exe;85.6;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3248;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3280;chrome.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3376;audiodg.exe;3.8;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3436;amdfendrsr.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3444;atiesrxx.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3452;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3608;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3616;svchost.exe;5.8;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3624;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3632;atieclxx.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3768;MemCompression;6.7;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3776;SecurityHealthSystray.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3780;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3788;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3848;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3860;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3936;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;3980;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4048;ctfmon.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4188;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4236;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4264;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4296;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4340;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4360;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4440;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4504;spoolsv.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4628;svchost.exe;1.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4672;DAX3API.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4684;FMService64.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4692;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4700;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4708;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4728;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4736;OfficeClickToRun.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4760;Lenovo.Modern.ImController.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4768;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4844;LenovoUtilityService.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4852;LNBITSSvc.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4900;mysqld.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4928;MpDefenderCoreService.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4960;msedge.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;4996;RtkBtManServ.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5012;RtkAudUService64.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5036;Code.exe;6.4;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5044;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5052;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5076;UDClientService.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5092;MsMpEng.exe;8.6;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5128;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5176;svchost.exe;21.7;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5224;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5240;RtkAudUService64.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5296;wslservice.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5448;chrome.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5768;WidgetService.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5772;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5792;mysqld.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5800;Code.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;5964;bash.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6052;conhost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6072;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6280;msedge.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6356;DAX3API.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6436;WmiPrvSE.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6500;msedgewebview2.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6648;Code.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6656;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6668;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6680;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6692;unsecapp.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6944;AutoModeDetect.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;6952;conhost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7012;Code.exe;1.2;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7240;MSPCManagerCore.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7248;MSPCManagerService.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7260;Discord.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7292;ShellExperienceHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7432;sihost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7504;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7560;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7616;msedge.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7620;explorer.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7624;smartscreen.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7692;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7748;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7832;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7848;taskhostw.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7888;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7928;NisSrv.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7932;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7940;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;7984;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8092;ShellHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8196;AggregatorHost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8204;msedgewebview2.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8484;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8564;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8596;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8648;UserOOBEBroker.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8656;Discord.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8736;CrossDeviceResume.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8796;msedge.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8888;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8900;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;8964;msedge.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9020;Discord.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9036;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9068;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9112;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9164;msedgewebview2.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9172;Code.exe;87.3;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9180;NgcIso.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9188;Code.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9208;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9352;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
2025-12-03 17:50:53;9640;svchost.exe;0.0;71.58;f4:6a:dd:7b:03:0d
