id_empresa,datetime,processo,uso_de_cpu,uso de gpu,mac_address
1,2025-11-18 22:36:57,ibus-portal,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,goa-daemon,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,goa-identity-service,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,evolution-calendar-factory,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfs-goa-volume-monitor,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gsd-printer,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfs-mtp-volume-monitor,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfs-gphoto2-volume-monitor,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfs-afc-volume-monitor,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,evolution-addressbook-factory,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,ibus-engine-simple,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfsd-trash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,xdg-desktop-portal,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gjs,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,tracker-miner-fs-3,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,xdg-desktop-portal-gnome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,xdg-desktop-portal-gtk,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfsd-metadata,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,snapd-desktop-integration,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,snapd-desktop-integration,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gnome-terminal-server,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,1.9,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,cat,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,cat,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome_crashpad_handler,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome_crashpad_handler,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/15:3-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,update-notifier,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,fwupd,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,ssh-agent,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,22.1,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,ssh-agent,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,2.9,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome_crashpad_handler,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Xwayland,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gsd-xsettings,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,ibus-x11,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,mutter-x11-frames,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,1.9,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,idea,1.9,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,fsnotifier,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,java,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfsd-http,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gdebi-gtk,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,/usr/share/lint,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome_crashpad_handler,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,1.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,Discord,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u66:4-kvfree_rcu_reclaim,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,5.8,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,1.9,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,pet,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,code,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,bash,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfsd-network,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gvfsd-dnssd,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/12:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/7:1-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/5:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/3:2-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/8:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u66:0-kvfree_rcu_reclaim,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/9:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/15:1-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/14:1-pm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/7:0-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u65:2-flush-259:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:3-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:14-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u65:1-events_unbound,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:1-rtw89_tx_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u66:1-flush-259:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:0-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/13:0-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/11:1-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u64:0-sdma0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/3:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/0:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/1:2-cgroup_destroy,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u65:0-flush-259:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u64:2-gfx,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:2-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/4:0-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/12:1,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u65:3-flush-259:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u66:2-writeback,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/10:0-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,gjs,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:0-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:1-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:2-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/8:0-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:3-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:4-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u64:3-phy0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/14:0-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/11:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:5-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:5-rtw89_tx_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/2:3-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/6:0-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/11:0-mm_percpu_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/0:0,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/14:2-events,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/4:1,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/1:0-cgroup_destroy,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,chrome,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u65:4-kvfree_rcu_reclaim,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u64:1-comp_1.0.1,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:6-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:7-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:4-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:6-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u68:8-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u64:4-gfx,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:7-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:8-ttm,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,kworker/u69:9-rtw89_tx_wq,0.0,9.41,e8:5c:5f:1e:b4:1d
1,2025-11-18 22:36:57,python3,3.8,9.41,e8:5c:5f:1e:b4:1d
